indexx,time,close
1768,2019-06-17T14:30:00-03:00,11.9675
1769,2019-06-17T15:00:00-03:00,11975
1770,2019-06-17T15:30:00-03:00,11935
1771,2019-06-17T16:00:00-03:00,11.9625
1772,2019-06-17T16:30:00-03:00,11985
1773,2019-06-17T17:00:00-03:00,11.9375
1774,2019-06-17T17:30:00-03:00,11.95
1775,2019-06-18T10:00:00-03:00,11.9425
1776,2019-06-18T10:30:00-03:00,11.9075
1777,2019-06-18T11:00:00-03:00,11.9325
1778,2019-06-18T11:30:00-03:00,11.9225
1779,2019-06-18T12:00:00-03:00,11.9225
1780,2019-06-18T12:30:00-03:00,11.98
1781,2019-06-18T13:00:00-03:00,11955
1782,2019-06-18T13:30:00-03:00,12
1783,2019-06-18T14:00:00-03:00,11985
1784,2019-06-18T14:30:00-03:00,11975
1785,2019-06-18T15:00:00-03:00,12.0975
1786,2019-06-18T15:30:00-03:00,12235
1787,2019-06-18T16:00:00-03:00,12.19
1788,2019-06-18T16:30:00-03:00,12.1875
1789,2019-06-18T17:00:00-03:00,12.2175
1790,2019-06-18T17:30:00-03:00,12.27
1791,2019-06-19T10:00:00-03:00,12385
1792,2019-06-19T10:30:00-03:00,12.3925
1793,2019-06-19T11:00:00-03:00,12.3775
1794,2019-06-19T11:30:00-03:00,12.4125
1795,2019-06-19T12:00:00-03:00,12375
1796,2019-06-19T12:30:00-03:00,12.3375
1797,2019-06-19T13:00:00-03:00,12.3425
1798,2019-06-19T13:30:00-03:00,12.33
1799,2019-06-19T14:00:00-03:00,12345
1800,2019-06-19T14:30:00-03:00,12.3325
1801,2019-06-19T15:00:00-03:00,12365
1802,2019-06-19T15:30:00-03:00,12.34
1803,2019-06-19T16:00:00-03:00,12.3
1804,2019-06-19T16:30:00-03:00,12.29
1805,2019-06-19T17:00:00-03:00,12.4
1806,2019-06-19T17:30:00-03:00,12415
1807,2019-06-21T10:00:00-03:00,12.3675
1808,2019-06-21T10:30:00-03:00,12535
1809,2019-06-21T11:00:00-03:00,12.51
1810,2019-06-21T11:30:00-03:00,12.5475
1811,2019-06-21T12:00:00-03:00,12.55
1812,2019-06-21T12:30:00-03:00,12.5725
1813,2019-06-21T13:00:00-03:00,12.3925
1814,2019-06-21T13:30:00-03:00,12445
1815,2019-06-21T14:00:00-03:00,12395
1816,2019-06-21T14:30:00-03:00,12.44
1817,2019-06-21T15:00:00-03:00,12.4525
1818,2019-06-21T15:30:00-03:00,12.45
1819,2019-06-21T16:00:00-03:00,12.4875
1820,2019-06-21T16:30:00-03:00,12495
1821,2019-06-21T17:00:00-03:00,12.5875
1822,2019-06-21T17:30:00-03:00,12.4925
1823,2019-06-24T10:00:00-03:00,12485
1824,2019-06-24T10:30:00-03:00,12535
1825,2019-06-24T11:00:00-03:00,12.52
1826,2019-06-24T11:30:00-03:00,12445
1827,2019-06-24T12:00:00-03:00,12.4425
1828,2019-06-24T12:30:00-03:00,12.44
1829,2019-06-24T13:00:00-03:00,12.4125
1830,2019-06-24T13:30:00-03:00,12.44
1831,2019-06-24T14:00:00-03:00,12445
1832,2019-06-24T14:30:00-03:00,12.4025
1833,2019-06-24T15:00:00-03:00,12.3725
1834,2019-06-24T15:30:00-03:00,12405
1835,2019-06-24T16:00:00-03:00,12.4375
1836,2019-06-24T16:30:00-03:00,12.4125
1837,2019-06-24T17:00:00-03:00,12.45
1838,2019-06-24T17:30:00-03:00,12.38
1839,2019-06-25T10:00:00-03:00,12.3375
1840,2019-06-25T10:30:00-03:00,12.4725
1841,2019-06-25T11:00:00-03:00,12.4575
1842,2019-06-25T11:30:00-03:00,12.4625
1843,2019-06-25T12:00:00-03:00,12.4325
1844,2019-06-25T12:30:00-03:00,12425
1845,2019-06-25T13:00:00-03:00,12405
1846,2019-06-25T13:30:00-03:00,12.3575
1847,2019-06-25T14:00:00-03:00,12345
1848,2019-06-25T14:30:00-03:00,12.35
1849,2019-06-25T15:00:00-03:00,12.2875
1850,2019-06-25T15:30:00-03:00,12.3175
1851,2019-06-25T16:00:00-03:00,12.3025
1852,2019-06-25T16:30:00-03:00,12.3375
1853,2019-06-25T17:00:00-03:00,12375
1854,2019-06-25T17:30:00-03:00,12.3875
1855,2019-06-26T10:00:00-03:00,12.4175
1856,2019-06-26T10:30:00-03:00,12275
1857,2019-06-26T11:00:00-03:00,12.3025
1858,2019-06-26T11:30:00-03:00,12255
1859,2019-06-26T12:00:00-03:00,12.25
1860,2019-06-26T12:30:00-03:00,12.2
1861,2019-06-26T13:00:00-03:00,12.1875
1862,2019-06-26T13:30:00-03:00,12.2175
1863,2019-06-26T14:00:00-03:00,12.15
1864,2019-06-26T14:30:00-03:00,12.2075
1865,2019-06-26T15:00:00-03:00,12215
1866,2019-06-26T15:30:00-03:00,12205
1867,2019-06-26T16:00:00-03:00,12245
1868,2019-06-26T16:30:00-03:00,12.2675
1869,2019-06-26T17:00:00-03:00,12.25
1870,2019-06-26T17:30:00-03:00,12.25
1871,2019-06-27T10:00:00-03:00,12.2025
1872,2019-06-27T10:30:00-03:00,12.0875
1873,2019-06-27T11:00:00-03:00,12.09
1874,2019-06-27T11:30:00-03:00,12.0675
1875,2019-06-27T12:00:00-03:00,12.1625
1876,2019-06-27T12:30:00-03:00,12.1625
1877,2019-06-27T13:00:00-03:00,12.1625
1878,2019-06-27T13:30:00-03:00,12165
1879,2019-06-27T14:00:00-03:00,12.1625
1880,2019-06-27T14:30:00-03:00,12.16
1881,2019-06-27T15:00:00-03:00,12.22
1882,2019-06-27T15:30:00-03:00,12.2375
1883,2019-06-27T16:00:00-03:00,12.35
1884,2019-06-27T16:30:00-03:00,12.36
1885,2019-06-27T17:00:00-03:00,12425
1886,2019-06-27T17:30:00-03:00,12475
1887,2019-06-28T10:00:00-03:00,12.3375
1888,2019-06-28T10:30:00-03:00,12.39
1889,2019-06-28T11:00:00-03:00,12.4375
1890,2019-06-28T11:30:00-03:00,12525
1891,2019-06-28T12:00:00-03:00,12.5975
1892,2019-06-28T12:30:00-03:00,12.63
1893,2019-06-28T13:00:00-03:00,12515
1894,2019-06-28T13:30:00-03:00,12495
1895,2019-06-28T14:00:00-03:00,12495
1896,2019-06-28T14:30:00-03:00,12.4925
1897,2019-06-28T15:00:00-03:00,12515
1898,2019-06-28T15:30:00-03:00,12.5375
1899,2019-06-28T16:00:00-03:00,12595
1900,2019-06-28T16:30:00-03:00,12.6275
1901,2019-06-28T17:00:00-03:00,12.72
1902,2019-06-28T17:30:00-03:00,12.72
1903,2019-07-01T10:00:00-03:00,12675
1904,2019-07-01T10:30:00-03:00,12.8525
1905,2019-07-01T11:00:00-03:00,12.68
1906,2019-07-01T11:30:00-03:00,12.57
1907,2019-07-01T12:00:00-03:00,12.5975
1908,2019-07-01T12:30:00-03:00,12.5725
1909,2019-07-01T13:00:00-03:00,12.5725
1910,2019-07-01T13:30:00-03:00,12.5
1911,2019-07-01T14:00:00-03:00,12.5175
1912,2019-07-01T14:30:00-03:00,12.5225
1913,2019-07-01T15:00:00-03:00,12505
1914,2019-07-01T15:30:00-03:00,12.4075
1915,2019-07-01T16:00:00-03:00,12.44
1916,2019-07-01T16:30:00-03:00,12.5125
1917,2019-07-01T17:00:00-03:00,12.5125
1918,2019-07-01T17:30:00-03:00,12525
1919,2019-07-02T10:00:00-03:00,12.6175
1920,2019-07-02T10:30:00-03:00,12625
1921,2019-07-02T11:00:00-03:00,12.6
1922,2019-07-02T11:30:00-03:00,12545
1923,2019-07-02T12:00:00-03:00,12.5975
1924,2019-07-02T12:30:00-03:00,12.5925
1925,2019-07-02T13:00:00-03:00,12.56
1926,2019-07-02T13:30:00-03:00,12.5275
1927,2019-07-02T14:00:00-03:00,12.5375
1928,2019-07-02T14:30:00-03:00,12.5175
1929,2019-07-02T15:00:00-03:00,12595
1930,2019-07-02T15:30:00-03:00,12575
1931,2019-07-02T16:00:00-03:00,12.55
1932,2019-07-02T16:30:00-03:00,12555
1933,2019-07-02T17:00:00-03:00,12.5225
1934,2019-07-02T17:30:00-03:00,12.5725
1935,2019-07-03T10:00:00-03:00,12415
1936,2019-07-03T10:30:00-03:00,12.37
1937,2019-07-03T11:00:00-03:00,12.45
1938,2019-07-03T11:30:00-03:00,12.4425
1939,2019-07-03T12:00:00-03:00,12.4225
1940,2019-07-03T12:30:00-03:00,12.5325
1941,2019-07-03T13:00:00-03:00,12.5275
1942,2019-07-03T13:30:00-03:00,12585
1943,2019-07-03T14:00:00-03:00,12.5525
1944,2019-07-03T14:30:00-03:00,12.5475
1945,2019-07-03T15:00:00-03:00,12.57
1946,2019-07-03T15:30:00-03:00,12.62
1947,2019-07-03T16:00:00-03:00,12685
1948,2019-07-03T16:30:00-03:00,12.6775
1949,2019-07-03T17:00:00-03:00,12.75
1950,2019-07-03T17:30:00-03:00,12.68
1951,2019-07-04T10:00:00-03:00,12.9275
1952,2019-07-04T10:30:00-03:00,13.0275
1953,2019-07-04T11:00:00-03:00,13.21
1954,2019-07-04T11:30:00-03:00,13215
1955,2019-07-04T12:00:00-03:00,13.24
1956,2019-07-04T12:30:00-03:00,13.2
1957,2019-07-04T13:00:00-03:00,13175
1958,2019-07-04T13:30:00-03:00,13.1525
1959,2019-07-04T14:00:00-03:00,13.1825
1960,2019-07-04T14:30:00-03:00,13.19
1961,2019-07-04T15:00:00-03:00,13.2275
1962,2019-07-04T15:30:00-03:00,13.2075
1963,2019-07-04T16:00:00-03:00,13.1875
1964,2019-07-04T16:30:00-03:00,13.19
1965,2019-07-04T17:00:00-03:00,13.2475
1966,2019-07-04T17:30:00-03:00,13.2175
1967,2019-07-05T10:00:00-03:00,13.1425
1968,2019-07-05T10:30:00-03:00,13.36
1969,2019-07-05T11:00:00-03:00,13425
1970,2019-07-05T11:30:00-03:00,13715
1971,2019-07-05T12:00:00-03:00,13.8975
1972,2019-07-05T12:30:00-03:00,13.8625
1973,2019-07-05T13:00:00-03:00,13.87
1974,2019-07-05T13:30:00-03:00,13925
1975,2019-07-05T14:00:00-03:00,13905
1976,2019-07-05T14:30:00-03:00,13995
1977,2019-07-05T15:00:00-03:00,14
1978,2019-07-05T15:30:00-03:00,14.2075
1979,2019-07-05T16:00:00-03:00,14.0375
1980,2019-07-05T16:30:00-03:00,14.0375
1981,2019-07-05T17:00:00-03:00,14.0275
1982,2019-07-05T17:30:00-03:00,14.0375
1983,2019-07-08T10:00:00-03:00,14.0025
1984,2019-07-08T10:30:00-03:00,13985
1985,2019-07-08T11:00:00-03:00,14.1025
1986,2019-07-08T11:30:00-03:00,14.2175
1987,2019-07-08T12:00:00-03:00,14355
1988,2019-07-08T12:30:00-03:00,14.26
1989,2019-07-08T13:00:00-03:00,14.25
1990,2019-07-08T13:30:00-03:00,14.26
1991,2019-07-08T14:00:00-03:00,14.2425
1992,2019-07-08T14:30:00-03:00,14.1825
1993,2019-07-08T15:00:00-03:00,14.0125
1994,2019-07-08T15:30:00-03:00,14.07
1995,2019-07-08T16:00:00-03:00,14.04
1996,2019-07-08T16:30:00-03:00,14.0475
1997,2019-07-08T17:00:00-03:00,14185
1998,2019-07-08T17:30:00-03:00,14.21
1999,2019-07-10T10:00:00-03:00,14.2025
2000,2019-07-10T10:30:00-03:00,14175
2001,2019-07-10T11:00:00-03:00,13.92
2002,2019-07-10T11:30:00-03:00,14.11
2003,2019-07-10T12:00:00-03:00,14155
2004,2019-07-10T12:30:00-03:00,14.12
2005,2019-07-10T13:00:00-03:00,14.13
2006,2019-07-10T13:30:00-03:00,14.11
2007,2019-07-10T14:00:00-03:00,14.13
2008,2019-07-10T14:30:00-03:00,14.1375
2009,2019-07-10T15:00:00-03:00,14.1825
2010,2019-07-10T15:30:00-03:00,14.1525
2011,2019-07-10T16:00:00-03:00,14.0675
2012,2019-07-10T16:30:00-03:00,13975
2013,2019-07-10T17:00:00-03:00,14.08
2014,2019-07-10T17:30:00-03:00,13.9875
2015,2019-07-11T10:00:00-03:00,14355
2016,2019-07-11T10:30:00-03:00,14.3925
2017,2019-07-11T11:00:00-03:00,14725
2018,2019-07-11T11:30:00-03:00,14.5175
2019,2019-07-11T12:00:00-03:00,14.5425
2020,2019-07-11T12:30:00-03:00,14.4375
2021,2019-07-11T13:00:00-03:00,14505
2022,2019-07-11T13:30:00-03:00,14.49
2023,2019-07-11T14:00:00-03:00,14435
2024,2019-07-11T14:30:00-03:00,14.4725
2025,2019-07-11T15:00:00-03:00,14.4375
2026,2019-07-11T15:30:00-03:00,14.48
2027,2019-07-11T16:00:00-03:00,14.56
2028,2019-07-11T16:30:00-03:00,14.5025
2029,2019-07-11T17:00:00-03:00,14.5525
2030,2019-07-11T17:30:00-03:00,14525
2031,2019-07-12T10:00:00-03:00,14.58
2032,2019-07-12T10:30:00-03:00,14.4875
2033,2019-07-12T11:00:00-03:00,14.3975
2034,2019-07-12T11:30:00-03:00,14.32
2035,2019-07-12T12:00:00-03:00,14.3875
2036,2019-07-12T12:30:00-03:00,14.35
2037,2019-07-12T13:00:00-03:00,14.4175
2038,2019-07-12T13:30:00-03:00,14.4875
2039,2019-07-12T14:00:00-03:00,14.4325
2040,2019-07-12T14:30:00-03:00,14.41
2041,2019-07-12T15:00:00-03:00,14.4775
2042,2019-07-12T15:30:00-03:00,14.5
2043,2019-07-12T16:00:00-03:00,14.5025
2044,2019-07-12T16:30:00-03:00,14325
2045,2019-07-12T17:00:00-03:00,14.4975
2046,2019-07-12T17:30:00-03:00,14.3275
2047,2019-07-15T10:00:00-03:00,14.4975
2048,2019-07-15T10:30:00-03:00,14.5325
2049,2019-07-15T11:00:00-03:00,14.48
2050,2019-07-15T11:30:00-03:00,14.56
2051,2019-07-15T12:00:00-03:00,14555
2052,2019-07-15T12:30:00-03:00,14.5
2053,2019-07-15T13:00:00-03:00,14495
2054,2019-07-15T13:30:00-03:00,14495
2055,2019-07-15T14:00:00-03:00,14465
2056,2019-07-15T14:30:00-03:00,14425
2057,2019-07-15T15:00:00-03:00,14.4075
2058,2019-07-15T15:30:00-03:00,14.42
2059,2019-07-15T16:00:00-03:00,14.47
2060,2019-07-15T16:30:00-03:00,14.45
2061,2019-07-15T17:00:00-03:00,14.4
2062,2019-07-15T17:30:00-03:00,14.35
2063,2019-07-16T10:00:00-03:00,14.42
2064,2019-07-16T10:30:00-03:00,14385
2065,2019-07-16T11:00:00-03:00,14355
2066,2019-07-16T11:30:00-03:00,14.32
2067,2019-07-16T12:00:00-03:00,14.3475
2068,2019-07-16T12:30:00-03:00,14345
2069,2019-07-16T13:00:00-03:00,14.35
2070,2019-07-16T13:30:00-03:00,14.4125
2071,2019-07-16T14:00:00-03:00,14.4175
2072,2019-07-16T14:30:00-03:00,14475
2073,2019-07-16T15:00:00-03:00,14.6075
2074,2019-07-16T15:30:00-03:00,14615
2075,2019-07-16T16:00:00-03:00,14.6225
2076,2019-07-16T16:30:00-03:00,14595
2077,2019-07-16T17:00:00-03:00,14625
2078,2019-07-16T17:30:00-03:00,14625
2079,2019-07-17T10:00:00-03:00,14.7425
2080,2019-07-17T10:30:00-03:00,14625
2081,2019-07-17T11:00:00-03:00,14.6025
2082,2019-07-17T11:30:00-03:00,14.6325
2083,2019-07-17T12:00:00-03:00,14.6325
2084,2019-07-17T12:30:00-03:00,14625
2085,2019-07-17T13:00:00-03:00,14.66
2086,2019-07-17T13:30:00-03:00,14645
2087,2019-07-17T14:00:00-03:00,14.69
2088,2019-07-17T14:30:00-03:00,14.65
2089,2019-07-17T15:00:00-03:00,14.6
2090,2019-07-17T15:30:00-03:00,14635
2091,2019-07-17T16:00:00-03:00,14625
2092,2019-07-17T16:30:00-03:00,14.62
2093,2019-07-17T17:00:00-03:00,14.6225
2094,2019-07-17T17:30:00-03:00,14.6425
2095,2019-07-18T10:00:00-03:00,14475
2096,2019-07-18T10:30:00-03:00,14.4
2097,2019-07-18T11:00:00-03:00,14.4225
2098,2019-07-18T11:30:00-03:00,14.3475
2099,2019-07-18T12:00:00-03:00,14.37
2100,2019-07-18T12:30:00-03:00,14.2925
2101,2019-07-18T13:00:00-03:00,14.2375
2102,2019-07-18T13:30:00-03:00,14.24
2103,2019-07-18T14:00:00-03:00,14.3025
2104,2019-07-18T14:30:00-03:00,14.2625
2105,2019-07-18T15:00:00-03:00,14245
2106,2019-07-18T15:30:00-03:00,14.3425
2107,2019-07-18T16:00:00-03:00,14435
2108,2019-07-18T16:30:00-03:00,14435
2109,2019-07-18T17:00:00-03:00,14.4875
2110,2019-07-18T17:30:00-03:00,14.5
2111,2019-07-19T10:00:00-03:00,14.38
2112,2019-07-19T10:30:00-03:00,14.4
2113,2019-07-19T11:00:00-03:00,14.5025
2114,2019-07-19T11:30:00-03:00,14.46
2115,2019-07-19T12:00:00-03:00,14.3725
2116,2019-07-19T12:30:00-03:00,14.2525
2117,2019-07-19T13:00:00-03:00,14.2025
2118,2019-07-19T13:30:00-03:00,14.23
2119,2019-07-19T14:00:00-03:00,14.1575
2120,2019-07-19T14:30:00-03:00,14265
2121,2019-07-19T15:00:00-03:00,14.2475
2122,2019-07-19T15:30:00-03:00,14.33
2123,2019-07-19T16:00:00-03:00,14325
2124,2019-07-19T16:30:00-03:00,14305
2125,2019-07-19T17:00:00-03:00,14225
2126,2019-07-19T17:30:00-03:00,14.15
2127,2019-07-22T10:00:00-03:00,14.45
2128,2019-07-22T10:30:00-03:00,14.37
2129,2019-07-22T11:00:00-03:00,14.2525
2130,2019-07-22T11:30:00-03:00,14235
2131,2019-07-22T12:00:00-03:00,14.2325
2132,2019-07-22T12:30:00-03:00,14.2175
2133,2019-07-22T13:00:00-03:00,14.2175
2134,2019-07-22T13:30:00-03:00,14.2075
2135,2019-07-22T14:00:00-03:00,14.1375
2136,2019-07-22T14:30:00-03:00,14165
2137,2019-07-22T15:00:00-03:00,14.15
2138,2019-07-22T15:30:00-03:00,14.1675
2139,2019-07-22T16:00:00-03:00,14.1525
2140,2019-07-22T16:30:00-03:00,14.15
2141,2019-07-22T17:00:00-03:00,14.0875
2142,2019-07-22T17:30:00-03:00,14.15
2143,2019-07-23T10:00:00-03:00,14.14
2144,2019-07-23T10:30:00-03:00,13.9975
2145,2019-07-23T11:00:00-03:00,13.9575
2146,2019-07-23T11:30:00-03:00,13.94
2147,2019-07-23T12:00:00-03:00,13.9175
2148,2019-07-23T12:30:00-03:00,13925
2149,2019-07-23T13:00:00-03:00,13925
2150,2019-07-23T13:30:00-03:00,13.8925
2151,2019-07-23T14:00:00-03:00,13925
2152,2019-07-23T14:30:00-03:00,14
2153,2019-07-23T15:00:00-03:00,14.0075
2154,2019-07-23T15:30:00-03:00,13985
2155,2019-07-23T16:00:00-03:00,14
2156,2019-07-23T16:30:00-03:00,13.9975
2157,2019-07-23T17:00:00-03:00,14
2158,2019-07-23T17:30:00-03:00,14045
2159,2019-07-24T10:00:00-03:00,14.0575
2160,2019-07-24T10:30:00-03:00,14.0475
2161,2019-07-24T11:00:00-03:00,13.96
2162,2019-07-24T11:30:00-03:00,13.9425
2163,2019-07-24T12:00:00-03:00,13945
2164,2019-07-24T12:30:00-03:00,13.9425
2165,2019-07-24T13:00:00-03:00,13.8825
2166,2019-07-24T13:30:00-03:00,13.91
2167,2019-07-24T14:00:00-03:00,13.8975
2168,2019-07-24T14:30:00-03:00,13.9075
2169,2019-07-24T15:00:00-03:00,13.88
2170,2019-07-24T15:30:00-03:00,13.89
2171,2019-07-24T16:00:00-03:00,13875
2172,2019-07-24T16:30:00-03:00,13.9175
2173,2019-07-24T17:00:00-03:00,13.9125
2174,2019-07-24T17:30:00-03:00,13.9
2175,2019-07-25T10:00:00-03:00,13945
2176,2019-07-25T10:30:00-03:00,13.8225
2177,2019-07-25T11:00:00-03:00,13.8175
2178,2019-07-25T11:30:00-03:00,13825
2179,2019-07-25T12:00:00-03:00,13805
2180,2019-07-25T12:30:00-03:00,13.74
2181,2019-07-25T13:00:00-03:00,13805
2182,2019-07-25T13:30:00-03:00,13.78
2183,2019-07-25T14:00:00-03:00,13.77
2184,2019-07-25T14:30:00-03:00,13.6775
2185,2019-07-25T15:00:00-03:00,13.6525
2186,2019-07-25T15:30:00-03:00,13.6425
2187,2019-07-25T16:00:00-03:00,13.64
2188,2019-07-25T16:30:00-03:00,13685
2189,2019-07-25T17:00:00-03:00,13725
2190,2019-07-25T17:30:00-03:00,13.7625
2191,2019-07-26T10:00:00-03:00,13765
2192,2019-07-26T10:30:00-03:00,13.7075
2193,2019-07-26T11:00:00-03:00,13.71
2194,2019-07-26T11:30:00-03:00,13.6
2195,2019-07-26T12:00:00-03:00,13.7275
2196,2019-07-26T12:30:00-03:00,13765
2197,2019-07-26T13:00:00-03:00,13.7125
2198,2019-07-26T13:30:00-03:00,13.7225
2199,2019-07-26T14:00:00-03:00,13775
2200,2019-07-26T14:30:00-03:00,13785
2201,2019-07-26T15:00:00-03:00,13775
2202,2019-07-26T15:30:00-03:00,13.7975
2203,2019-07-26T16:00:00-03:00,13.8025
2204,2019-07-26T16:30:00-03:00,13.78
2205,2019-07-26T17:00:00-03:00,13.75
2206,2019-07-26T17:30:00-03:00,13.7275
2207,2019-07-29T10:00:00-03:00,13.78
2208,2019-07-29T10:30:00-03:00,13.7625
2209,2019-07-29T11:00:00-03:00,13.8425
2210,2019-07-29T11:30:00-03:00,13745
2211,2019-07-29T12:00:00-03:00,13.6925
2212,2019-07-29T12:30:00-03:00,13675
2213,2019-07-29T13:00:00-03:00,13.6975
2214,2019-07-29T13:30:00-03:00,13715
2215,2019-07-29T14:00:00-03:00,13705
2216,2019-07-29T14:30:00-03:00,13.7
2217,2019-07-29T15:00:00-03:00,13885
2218,2019-07-29T15:30:00-03:00,13.9875
2219,2019-07-29T16:00:00-03:00,14.0025
2220,2019-07-29T16:30:00-03:00,14
2221,2019-07-29T17:00:00-03:00,14.0725
2222,2019-07-29T17:30:00-03:00,14.0775
2223,2019-07-30T10:00:00-03:00,14.5275
2224,2019-07-30T10:30:00-03:00,14.56
2225,2019-07-30T11:00:00-03:00,14.65
2226,2019-07-30T11:30:00-03:00,14645
2227,2019-07-30T12:00:00-03:00,14.61
2228,2019-07-30T12:30:00-03:00,14.7025
2229,2019-07-30T13:00:00-03:00,14.7725
2230,2019-07-30T13:30:00-03:00,14.6375
2231,2019-07-30T14:00:00-03:00,14.7475
2232,2019-07-30T14:30:00-03:00,14.7375
2233,2019-07-30T15:00:00-03:00,14.85
2234,2019-07-30T15:30:00-03:00,14.8
2235,2019-07-30T16:00:00-03:00,14775
2236,2019-07-30T16:30:00-03:00,14835
2237,2019-07-30T17:00:00-03:00,14875
2238,2019-07-30T17:30:00-03:00,14.8975
2239,2019-07-31T10:00:00-03:00,14745
2240,2019-07-31T10:30:00-03:00,14.75
2241,2019-07-31T11:00:00-03:00,14.75
2242,2019-07-31T11:30:00-03:00,14.75
2243,2019-07-31T12:00:00-03:00,14.8175
2244,2019-07-31T12:30:00-03:00,14.9575
2245,2019-07-31T13:00:00-03:00,15.31
2246,2019-07-31T13:30:00-03:00,15.3125
2247,2019-07-31T14:00:00-03:00,15.2825
2248,2019-07-31T14:30:00-03:00,15.24
2249,2019-07-31T15:00:00-03:00,15.1975
2250,2019-07-31T15:30:00-03:00,15.01
2251,2019-07-31T16:00:00-03:00,15
2252,2019-07-31T16:30:00-03:00,15
2253,2019-07-31T17:00:00-03:00,14.94
2254,2019-07-31T17:30:00-03:00,14925
2255,2019-08-01T10:00:00-03:00,15035
2256,2019-08-01T10:30:00-03:00,15275
2257,2019-08-01T11:00:00-03:00,15.4175
2258,2019-08-01T11:30:00-03:00,15455
2259,2019-08-01T12:00:00-03:00,15.56
2260,2019-08-01T12:30:00-03:00,15.65
2261,2019-08-01T13:00:00-03:00,15.6675
2262,2019-08-01T13:30:00-03:00,15.9125
2263,2019-08-01T14:00:00-03:00,15.9525
2264,2019-08-01T14:30:00-03:00,15.75
2265,2019-08-01T15:00:00-03:00,15655
2266,2019-08-01T15:30:00-03:00,15445
2267,2019-08-01T16:00:00-03:00,15.29
2268,2019-08-01T16:30:00-03:00,15.2575
2269,2019-08-01T17:00:00-03:00,15.3325
2270,2019-08-01T17:30:00-03:00,15.4975
2271,2019-08-02T10:00:00-03:00,15725
2272,2019-08-02T10:30:00-03:00,15495
2273,2019-08-02T11:00:00-03:00,15375
2274,2019-08-02T11:30:00-03:00,15345
2275,2019-08-02T12:00:00-03:00,15.4375
2276,2019-08-02T12:30:00-03:00,15.5675
2277,2019-08-02T13:00:00-03:00,15655
2278,2019-08-02T13:30:00-03:00,15.52
2279,2019-08-02T14:00:00-03:00,15.52
2280,2019-08-02T14:30:00-03:00,15.5
2281,2019-08-02T15:00:00-03:00,15525
2282,2019-08-02T15:30:00-03:00,15.5525
2283,2019-08-02T16:00:00-03:00,15515
2284,2019-08-02T16:30:00-03:00,15.4725
2285,2019-08-02T17:00:00-03:00,15475
2286,2019-08-02T17:30:00-03:00,15475
2287,2019-08-05T10:00:00-03:00,15.1475
2288,2019-08-05T10:30:00-03:00,15.1625
2289,2019-08-05T11:00:00-03:00,15155
2290,2019-08-05T11:30:00-03:00,15.0225
2291,2019-08-05T12:00:00-03:00,15.03
2292,2019-08-05T12:30:00-03:00,15025
2293,2019-08-05T13:00:00-03:00,14.9775
2294,2019-08-05T13:30:00-03:00,14965
2295,2019-08-05T14:00:00-03:00,15.0175
2296,2019-08-05T14:30:00-03:00,14.9525
2297,2019-08-05T15:00:00-03:00,14.9
2298,2019-08-05T15:30:00-03:00,14.98
2299,2019-08-05T16:00:00-03:00,14.9325
2300,2019-08-05T16:30:00-03:00,14875
2301,2019-08-05T17:00:00-03:00,14.8975
2302,2019-08-05T17:30:00-03:00,14915
2303,2019-08-06T10:00:00-03:00,15.47
2304,2019-08-06T10:30:00-03:00,15555
2305,2019-08-06T11:00:00-03:00,15615
2306,2019-08-06T11:30:00-03:00,15.4975
2307,2019-08-06T12:00:00-03:00,15.4925
2308,2019-08-06T12:30:00-03:00,15.57
2309,2019-08-06T13:00:00-03:00,15.5175
2310,2019-08-06T13:30:00-03:00,15.5475
2311,2019-08-06T14:00:00-03:00,15675
2312,2019-08-06T14:30:00-03:00,15.7475
2313,2019-08-06T15:00:00-03:00,15875
2314,2019-08-06T15:30:00-03:00,15.8425
2315,2019-08-06T16:00:00-03:00,15795
2316,2019-08-06T16:30:00-03:00,15655
2317,2019-08-06T17:00:00-03:00,15.7675
2318,2019-08-06T17:30:00-03:00,15725
2319,2019-08-07T10:00:00-03:00,15.69
2320,2019-08-07T10:30:00-03:00,15.5025
2321,2019-08-07T11:00:00-03:00,15.65
2322,2019-08-07T11:30:00-03:00,15625
2323,2019-08-07T12:00:00-03:00,15585
2324,2019-08-07T12:30:00-03:00,15.5675
2325,2019-08-07T13:00:00-03:00,15555
2326,2019-08-07T13:30:00-03:00,15555
2327,2019-08-07T14:00:00-03:00,15.6
2328,2019-08-07T14:30:00-03:00,15665
2329,2019-08-07T15:00:00-03:00,15.7575
2330,2019-08-07T15:30:00-03:00,15815
2331,2019-08-07T16:00:00-03:00,15.9775
2332,2019-08-07T16:30:00-03:00,15785
2333,2019-08-07T17:00:00-03:00,15855
2334,2019-08-07T17:30:00-03:00,15985
2335,2019-08-08T10:00:00-03:00,15835
2336,2019-08-08T10:30:00-03:00,15.9775
2337,2019-08-08T11:00:00-03:00,16.04
2338,2019-08-08T11:30:00-03:00,15875
2339,2019-08-08T12:00:00-03:00,16.1075
2340,2019-08-08T12:30:00-03:00,16.1625
2341,2019-08-08T13:00:00-03:00,16.1575
2342,2019-08-08T13:30:00-03:00,16165
2343,2019-08-08T14:00:00-03:00,16145
2344,2019-08-08T14:30:00-03:00,16.15
2345,2019-08-08T15:00:00-03:00,16.23
2346,2019-08-08T15:30:00-03:00,16265
2347,2019-08-08T16:00:00-03:00,16355
